일자,시간,시가,고가,저가,종가,5,20,60,120,BB_상한선,BB_중심선,BB_하한선,거래량,OBV+Slow%K,OBV+Slow%D,RSI,Signal,RSI+MACD,Signal
2018-07-09,10:00,"2,270.49","2,271.32","2,269.67","2,269.67","2,271.38","2,275.29","2,271.43","2,263.17","2,284.44","2,271.47","2,258.49","2,527,000",14.11%,24.76%,26.83%,33.83%,-7.56%,-5.99%
2018-07-09,9:57,"2,270.78","2,271.47","2,270.26","2,270.75","2,271.92","2,275.45","2,271.28","2,263.10","2,284.50","2,271.32","2,258.14","2,200,000",28.21%,35.42%,29.65%,36.62%,-6.92%,-5.60%
2018-07-09,9:54,"2,272.88","2,272.96","2,270.82","2,270.82","2,272.24","2,275.75","2,271.13","2,263.03","2,284.53","2,271.17","2,257.80","2,937,000",51.08%,42.64%,33.80%,39.41%,-6.28%,-5.27%
2018-07-09,9:51,"2,273.34","2,273.88","2,272.75","2,272.94","2,272.96","2,276.04","2,270.97","2,262.97","2,284.55","2,271.00","2,257.44","2,549,000",56.28%,34.19%,31.76%,41.66%,-5.80%,-5.01%
2018-07-09,9:48,"2,271.40","2,272.89","2,271.40","2,272.72","2,273.30","2,276.23","2,270.80","2,262.88","2,284.49","2,270.83","2,257.18","2,878,000",15.65%,12.10%,46.79%,45.62%,-4.89%,-4.82%
2018-07-09,9:45,"2,272.55","2,273.17","2,272.14","2,272.36","2,274.00","2,276.45","2,270.66","2,262.80","2,284.44","2,270.68","2,256.92","2,550,000",2.64%,8.55%,37.06%,45.14%,-5.20%,-4.80%
2018-07-09,9:42,"2,273.64","2,273.85","2,272.34","2,272.38","2,274.69","2,276.80","2,270.48","2,262.74","2,284.40","2,270.52","2,256.64","3,050,000",5.27%,14.47%,49.31%,48.38%,-4.52%,-4.70%
2018-07-09,9:39,"2,274.51","2,275.75","2,273.72","2,274.38","2,275.92","2,277.24","2,270.28","2,262.68","2,284.44","2,270.26","2,256.08","4,442,000",10.54%,23.67%,46.91%,48.01%,-4.83%,-4.74%
2018-07-09,9:36,"2,275.90","2,276.15","2,271.91","2,274.65","2,277.28","2,277.63","2,269.94","2,262.61","2,284.58","2,269.91","2,255.24","5,185,000",21.09%,36.79%,47.25%,48.45%,-4.92%,-4.72%
2018-07-09,9:33,"2,276.48","2,276.82","2,275.65","2,276.23","2,278.05","2,277.91","2,269.56","2,262.54","2,284.70","2,269.55","2,254.41","4,214,000",42.17%,52.49%,49.36%,48.93%,-4.99%,-4.67%
2018-07-09,9:30,"2,278.00","2,278.00","2,275.72","2,275.82","2,278.32","2,277.98","2,269.19","2,262.45","2,284.65","2,269.19","2,253.73","5,583,000",41.38%,62.82%,47.97%,48.75%,-5.22%,-4.59%
2018-07-09,9:27,"2,280.94","2,281.52","2,278.09","2,278.54","2,278.63","2,277.96","2,268.83","2,262.36","2,284.56","2,268.81","2,253.06","4,226,000",82.76%,84.26%,48.95%,49.06%,-5.31%,-4.43%
2018-07-09,9:24,"2,279.91","2,281.97","2,279.08","2,281.17","2,278.19","2,277.83","2,268.42","2,262.25","2,284.32","2,268.38","2,252.45","4,425,000",94.66%,85.75%,50.03%,49.10%,-5.44%,-4.21%
2018-07-09,9:21,"2,276.57","2,279.08","2,276.57","2,278.49","2,277.88","2,277.48","2,267.96","2,262.12","2,283.97","2,267.93","2,251.88","4,383,000",89.31%,76.85%,44.16%,48.73%,-5.63%,-3.90%
2018-07-09,9:18,"2,277.72","2,277.86","2,276.22","2,277.58","2,277.02","2,277.27","2,267.54","2,262.03","2,283.76","2,267.50","2,251.24","5,698,000",78.63%,64.38%,45.97%,50.56%,-5.20%,-3.47%
2018-07-09,9:15,"2,275.68","2,278.19","2,275.44","2,277.35","2,277.46","2,277.16","2,267.10","2,261.92","2,283.58","2,267.06","2,250.55","4,964,000",57.26%,50.13%,49.76%,52.40%,-4.76%,-3.04%
2018-07-09,9:12,"2,278.90","2,279.98","2,276.22","2,276.37","2,276.56","2,277.14","2,266.70","2,261.82","2,283.33","2,266.67","2,250.01","5,729,000",46.23%,43.00%,51.22%,53.46%,-4.51%,-2.61%
2018-07-09,9:09,"2,274.00","2,279.59","2,274.00","2,279.59","2,276.62","2,277.05","2,266.29","2,261.75","2,283.02","2,266.25","2,249.48","6,062,000",51.07%,39.77%,55.27%,54.35%,-4.28%,-2.13%
2018-07-09,9:06,"2,279.80","2,280.46","2,273.65","2,274.22","2,276.04","2,276.76","2,265.84","2,261.60","2,282.67","2,265.83","2,248.99","7,757,000",34.80%,28.47%,50.11%,53.98%,-4.33%,-1.59%
2018-07-09,9:03,"2,276.92","2,279.75","2,276.33","2,279.75","2,276.53","2,276.85","2,265.48","2,261.50","2,282.37","2,265.45","2,248.52","12,664,000",39.48%,22.13%,60.56%,55.53%,-3.81%,-0.91%
2018-07-06,15:30,"2,276.68","2,276.68","2,272.76","2,272.87","2,276.03","2,276.64","2,265.05","2,261.36","2,281.87","2,265.04","2,248.21","16,288,000",1.21%,4.78%,43.61%,53.52%,-4.15%,-0.18%
2018-07-06,15:27,"2,276.68","2,276.68","2,276.68","2,276.68","2,277.31","2,276.65","2,264.74","2,261.25","2,281.58","2,264.72","2,247.86",0,2.41%,8.36%,49.63%,57.48%,-2.81%,0.81%
2018-07-06,15:24,"2,276.68","2,276.68","2,276.68","2,276.68","2,278.21","2,276.40","2,264.37","2,261.10","2,281.12","2,264.36","2,247.59",0,4.82%,14.31%,55.24%,60.62%,-1.66%,1.71%
2018-07-06,15:21,"2,276.43","2,276.68","2,275.40","2,276.68","2,279.33","2,275.90","2,264.01","2,260.96","2,280.66","2,263.98","2,247.31","3,603,000",9.65%,23.79%,56.95%,62.77%,-0.74%,2.56%
2018-07-06,15:18,"2,279.56","2,279.56","2,276.21","2,277.26","2,280.05","2,275.26","2,263.59","2,260.82","2,280.24","2,263.57","2,246.90","3,721,000",19.30%,37.94%,52.78%,65.10%,0.27%,3.38%
2018-07-06,15:15,"2,282.73","2,283.18","2,279.15","2,279.27","2,280.10","2,274.63","2,263.13","2,260.68","2,279.75","2,263.10","2,246.44","3,144,000",38.59%,56.58%,59.20%,70.03%,1.97%,4.16%
2018-07-06,15:12,"2,282.92","2,283.75","2,281.15","2,281.15","2,279.34","2,273.87","2,262.61","2,260.53","2,279.05","2,262.56","2,246.07","3,081,000",76.85%,74.57%,69.38%,74.37%,3.47%,4.71%
2018-07-06,15:09,"2,280.38","2,283.12","2,280.23","2,282.29","2,278.30","2,273.05","2,262.06","2,260.37","2,278.15","2,262.00","2,245.85","2,987,000",87.93%,72.30%,74.72%,76.36%,4.29%,5.02%
2018-07-06,15:06,"2,278.23","2,281.08","2,277.80","2,280.29","2,276.67","2,272.09","2,261.51","2,260.20","2,277.19","2,261.46","2,245.72","3,259,000",75.87%,56.67%,78.11%,77.02%,4.73%,5.20%
2018-07-06,15:03,"2,276.95","2,277.71","2,275.86","2,277.52","2,275.48","2,271.13","2,260.98","2,260.07","2,276.33","2,260.95","2,245.58","2,752,000",51.73%,37.47%,77.94%,76.58%,4.89%,5.31%
2018-07-06,15:00,"2,276.95","2,276.95","2,274.70","2,275.46","2,275.06","2,270.19","2,260.53","2,259.95","2,275.59","2,260.52","2,245.46","3,057,000",13.45%,23.21%,74.15%,76.04%,5.03%,5.42%
2018-07-06,14:57,"2,273.50","2,276.75","2,273.50","2,275.95","2,275.33","2,269.32","2,260.13","2,259.80","2,274.90","2,260.12","2,245.33","2,911,000",26.89%,32.98%,76.22%,76.79%,5.52%,5.52%
2018-07-06,14:54,"2,273.81","2,274.62","2,273.29","2,274.15","2,275.07","2,268.52","2,259.71","2,259.63","2,274.20","2,259.71","2,245.22","2,439,000",18.20%,39.06%,71.64%,77.02%,5.85%,5.52%
2018-07-06,14:51,"2,275.60","2,275.60","2,274.15","2,274.34","2,275.01","2,267.76","2,259.34","2,259.47","2,273.54","2,259.34","2,245.14","3,201,000",36.41%,59.91%,74.43%,79.17%,6.67%,5.43%
2018-07-06,14:48,"2,276.70","2,276.70","2,275.21","2,275.40","2,275.35","2,266.89","2,258.96","2,259.31","2,272.79","2,258.97","2,245.15","2,541,000",72.82%,83.42%,79.80%,81.06%,7.32%,5.12%
2018-07-06,14:45,"2,275.60","2,276.81","2,275.04","2,276.81","2,275.37","2,266.08","2,258.59","2,259.15","2,271.91","2,258.59","2,245.27","2,676,000",96.40%,94.02%,86.27%,81.57%,7.50%,4.57%
2018-07-06,14:42,"2,273.51","2,275.96","2,272.99","2,274.63","2,274.59","2,265.17","2,258.18","2,258.98","2,270.93","2,258.20","2,245.47","2,329,000",92.80%,91.64%,85.30%,79.69%,6.97%,3.84%
2018-07-06,14:39,"2,274.60","2,275.94","2,272.99","2,273.85","2,274.04","2,264.44","2,257.82","2,258.85","2,270.03","2,257.83","2,245.63","2,346,000",85.88%,90.47%,78.19%,77.45%,6.28%,3.06%
2018-07-06,14:36,"2,276.71","2,276.71","2,275.52","2,276.04","2,272.58","2,263.79","2,257.44","2,258.72","2,269.12","2,257.45","2,245.78","2,950,000",98.42%,95.07%,86.55%,77.15%,6.04%,2.26%
2018-07-06,14:33,"2,274.10","2,276.43","2,272.83","2,275.50","2,270.17","2,263.06","2,257.03","2,258.55","2,267.93","2,257.04","2,246.14","3,079,000",96.84%,91.72%,87.32%,73.39%,4.79%,1.31%
2018-07-06,14:30,"2,271.71","2,274.15","2,271.71","2,272.95","2,267.97","2,262.36","2,256.62","2,258.40","2,266.80","2,256.62","2,246.45","2,771,000",93.68%,86.59%,77.47%,67.82%,3.04%,0.45%
2018-07-06,14:27,"2,265.66","2,272.57","2,265.66","2,271.85","2,266.21","2,261.76","2,256.26","2,258.28","2,265.76","2,256.26","2,246.76","2,838,000",87.36%,79.50%,77.12%,63.96%,1.77%,-0.20%
2018-07-06,14:24,"2,263.95","2,266.71","2,263.95","2,266.57","2,264.80","2,261.24","2,255.93","2,258.15","2,264.94","2,255.98","2,247.01","2,511,000",74.73%,71.65%,65.89%,58.69%,0.17%,-0.70%
2018-07-06,14:21,"2,264.73","2,265.56","2,263.60","2,263.99","2,264.10","2,260.97","2,255.71","2,258.06","2,264.46","2,255.78","2,247.09","2,299,000",49.45%,68.57%,58.31%,55.82%,-0.74%,-0.91%
2018-07-06,14:18,"2,264.89","2,265.10","2,264.25","2,264.51","2,263.52","2,260.91","2,255.55","2,257.98","2,264.07","2,255.62","2,247.17","2,287,000",90.14%,87.69%,58.44%,54.82%,-1.12%,-0.95%
2018-07-06,14:15,"2,264.42","2,264.74","2,263.67","2,264.11","2,262.35","2,260.90","2,255.37","2,257.87","2,263.63","2,255.44","2,247.25","2,309,000",80.73%,85.23%,57.16%,53.37%,-1.60%,-0.91%
2018-07-06,14:12,"2,264.13","2,265.03","2,262.83","2,264.84","2,261.15","2,260.79","2,255.20","2,257.74","2,263.20","2,255.26","2,247.33","2,544,000",96.55%,89.74%,60.57%,51.85%,-2.06%,-0.74%
2018-07-06,14:09,"2,261.83","2,264.60","2,261.27","2,263.05","2,260.18","2,260.56","2,255.02","2,257.60","2,262.75","2,255.09","2,247.43","2,225,000",93.10%,82.92%,54.40%,48.37%,-2.97%,-0.41%
2018-07-06,14:06,"2,259.21","2,262.13","2,258.05","2,261.09","2,259.35","2,260.09","2,254.85","2,257.48","2,262.37","2,254.93","2,247.49","1,813,000",86.19%,72.75%,50.06%,45.96%,-3.45%,0.23%
2018-07-06,14:03,"2,257.77","2,259.62","2,257.33","2,258.64","2,258.51","2,259.65","2,254.72","2,257.36","2,262.16","2,254.82","2,247.49","1,439,000",72.39%,59.31%,36.06%,44.31%,-3.58%,1.15%
2018-07-06,14:00,"2,260.27","2,260.65","2,258.11","2,258.11","2,258.64","2,259.40","2,254.67","2,257.27","2,262.09","2,254.80","2,247.50","1,695,000",53.20%,46.23%,30.42%,47.61%,-2.26%,2.33%
2018-07-06,13:57,"2,258.84","2,260.15","2,258.07","2,260.02","2,258.74","2,259.21","2,254.70","2,257.18","2,262.13","2,254.81","2,247.49","1,572,000",62.21%,39.27%,43.96%,54.49%,0.03%,3.48%
2018-07-06,13:54,"2,257.84","2,259.63","2,257.48","2,258.87","2,258.74","2,258.91","2,254.69","2,257.07","2,262.16","2,254.82","2,247.48","1,465,000",24.43%,16.32%,46.02%,58.70%,1.58%,4.34%
2018-07-06,13:51,"2,258.96","2,259.01","2,256.89","2,256.89","2,259.14","2,258.63","2,254.73","2,256.97","2,262.35","2,254.87","2,247.40","2,014,000",6.14%,8.22%,57.28%,63.78%,3.31%,5.03%
2018-07-06,13:48,"2,259.28","2,260.13","2,258.96","2,259.32","2,260.03","2,258.45","2,254.82","2,256.89","2,262.62","2,254.96","2,247.30","1,822,000",12.29%,10.29%,67.42%,66.37%,4.34%,5.46%
2018-07-06,13:45,"2,260.02","2,260.02","2,257.99","2,258.60","2,260.46","2,258.05","2,254.88","2,256.78","2,262.82","2,255.01","2,247.21","3,238,000",2.82%,8.30%,61.81%,65.96%,4.54%,5.74%
2018-07-06,13:42,"2,262.93","2,262.93","2,259.21","2,260.03","2,260.93","2,257.79","2,254.93","2,256.67","2,262.96","2,255.06","2,247.16","3,317,000",5.64%,13.78%,64.11%,67.62%,5.32%,6.04%
2018-07-06,13:39,"2,262.04","2,262.53","2,260.86","2,260.86","2,261.24","2,257.39","2,254.96","2,256.55","2,262.98","2,255.06","2,247.15","1,820,000",11.27%,21.91%,67.27%,69.02%,5.99%,6.22%
2018-07-06,13:36,"2,262.21","2,262.21","2,260.99","2,261.34","2,261.28","2,256.97","2,254.96","2,256.45","2,262.92","2,255.05","2,247.17","1,920,000",22.55%,32.56%,69.89%,69.72%,6.44%,6.28%
2018-07-06,13:33,"2,261.34","2,262.74","2,260.80","2,261.46","2,261.57","2,256.53","2,254.93","2,256.33","2,262.80","2,255.01","2,247.22","1,342,000",45.09%,42.57%,70.66%,69.65%,6.66%,6.24%
2018-07-06,13:30,"2,261.27","2,262.42","2,260.87","2,260.98","2,262.13","2,256.14","2,254.91","2,256.22","2,262.74","2,254.99","2,247.24","1,502,000",22.61%,40.04%,72.51%,69.24%,6.76%,6.13%
2018-07-06,13:27,"2,261.11","2,262.17","2,261.11","2,261.55","2,262.33","2,255.82","2,254.91","2,256.13","2,262.74","2,254.99","2,247.24","1,391,000",45.22%,57.48%,67.88%,67.93%,6.60%,5.98%
2018-07-06,13:24,"2,262.49","2,262.49","2,260.56","2,261.07","2,262.07","2,255.46","2,254.92","2,256.05","2,262.82","2,255.01","2,247.20","1,875,000",55.78%,69.74%,69.03%,67.95%,6.78%,5.82%
2018-07-06,13:21,"2,264.07","2,264.85","2,262.53","2,262.77","2,260.61","2,255.18","2,254.96","2,255.96","2,262.95","2,255.05","2,247.14","2,139,000",83.66%,83.70%,73.20%,67.52%,6.79%,5.58%
2018-07-06,13:18,"2,262.59","2,264.86","2,260.84","2,264.30","2,258.50","2,254.60","2,254.97","2,255.87","2,262.89","2,255.03","2,247.17","2,354,000",93.04%,83.74%,77.65%,65.25%,6.27%,5.28%
2018-07-06,13:15,"2,261.08","2,264.49","2,261.08","2,261.98","2,256.36","2,253.86","2,254.94","2,255.75","2,262.88","2,255.03","2,247.18","3,213,000",86.08%,74.43%,70.94%,60.29%,5.07%,5.03%
2018-07-06,13:12,"2,252.66","2,260.26","2,252.66","2,260.21","2,254.82","2,253.16","2,255.00","2,255.65","2,263.10","2,255.08","2,247.05","2,751,000",72.17%,62.79%,65.30%,56.03%,4.15%,5.02%
2018-07-06,13:09,"2,252.58","2,253.79","2,252.34","2,253.79","2,253.58","2,252.58","2,255.08","2,255.55","2,263.56","2,255.20","2,246.85","1,967,000",44.34%,53.40%,47.96%,52.33%,3.48%,5.23%
2018-07-06,13:06,"2,253.56","2,254.22","2,252.20","2,252.20","2,253.50","2,252.35","2,255.29","2,255.50","2,264.11","2,255.41","2,246.72","1,767,000",41.56%,62.46%,36.32%,54.07%,4.35%,5.67%
2018-07-06,13:03,"2,254.04","2,256.34","2,253.30","2,253.61","2,253.70","2,252.15","2,255.52","2,255.47","2,264.61","2,255.63","2,246.64","2,408,000",83.13%,83.36%,57.85%,61.18%,6.57%,6.00%
2018-07-06,13:00,"2,253.93","2,254.68","2,252.85","2,254.28","2,253.25","2,252.01","2,255.71","2,255.42","2,265.05","2,255.81","2,246.56","1,987,000",94.45%,83.60%,64.96%,62.51%,7.13%,5.86%
2018-07-06,12:57,"2,252.57","2,254.19","2,252.57","2,254.02","2,253.07","2,251.87","2,255.89","2,255.36","2,265.49","2,256.00","2,246.51","2,087,000",88.90%,72.75%,67.21%,61.53%,7.01%,5.54%
2018-07-06,12:54,"2,253.29","2,253.87","2,252.57","2,253.41","2,252.67","2,251.71","2,256.09","2,255.31","2,265.93","2,256.20","2,246.47","4,466,000",77.80%,56.61%,64.12%,59.25%,6.53%,5.18%
2018-07-06,12:51,"2,250.93","2,253.22","2,250.52","2,253.18","2,252.47","2,251.62","2,256.29","2,255.26","2,266.36","2,256.41","2,246.45","3,772,000",55.60%,35.41%,61.64%,57.31%,6.13%,4.84%
2018-07-06,12:48,"2,252.53","2,252.53","2,250.08","2,251.35","2,252.37","2,251.56","2,256.52","2,255.23","2,266.80","2,256.64","2,246.48","2,349,000",11.19%,15.23%,59.21%,55.58%,5.79%,4.52%
2018-07-06,12:45,"2,252.50","2,254.13","2,251.79","2,253.38","2,252.83","2,251.63","2,256.74","2,255.20","2,267.16","2,256.88","2,246.59","1,776,000",22.38%,19.27%,57.98%,54.12%,5.51%,4.20%
2018-07-06,12:42,"2,252.79","2,253.67","2,252.05","2,252.05","2,253.05","2,251.57","2,256.95","2,255.16","2,267.55","2,257.09","2,246.63","1,442,000",5.59%,16.17%,51.56%,52.58%,5.21%,3.87%
2018-07-06,12:39,"2,252.55","2,253.85","2,251.85","2,252.40","2,253.50","2,251.62","2,257.20","2,255.12","2,267.89","2,257.31","2,246.72","1,172,000",11.18%,26.74%,54.57%,52.99%,5.40%,3.54%
2018-07-06,12:36,"2,253.34","2,253.83","2,252.25","2,252.65","2,254.13","2,251.57","2,257.37","2,255.08","2,268.06","2,257.47","2,246.88","1,920,000",22.36%,42.31%,53.23%,52.36%,5.25%,3.07%
2018-07-06,12:33,"2,254.63","2,255.73","2,253.18","2,253.69","2,253.85","2,251.51","2,257.52","2,255.02","2,268.24","2,257.63","2,247.03","2,885,000",44.72%,62.26%,55.34%,52.01%,5.12%,2.53%
2018-07-06,12:30,"2,255.43","2,255.87","2,254.10","2,254.46","2,253.00","2,251.37","2,257.68","2,254.96","2,268.38","2,257.76","2,247.14","1,376,000",89.44%,79.80%,55.30%,50.67%,4.68%,1.88%
2018-07-06,12:27,"2,255.48","2,256.34","2,254.30","2,254.30","2,251.72","2,251.19","2,257.75","2,254.90","2,268.44","2,257.84","2,247.23","1,189,000",78.87%,70.16%,55.98%,48.82%,4.04%,1.18%
2018-07-06,12:24,"2,252.05","2,256.12","2,251.46","2,255.53","2,250.57","2,251.11","2,257.84","2,254.87","2,268.49","2,257.91","2,247.32","1,974,000",81.02%,61.44%,57.82%,45.96%,3.10%,0.47%
2018-07-06,12:21,"2,250.89","2,252.53","2,250.13","2,251.25","2,249.29","2,250.98","2,257.90","2,254.85","2,268.55","2,257.99","2,247.43","1,381,000",62.05%,41.85%,49.74%,41.21%,1.66%,-0.19%
2018-07-06,12:18,"2,247.78","2,250.85","2,247.78","2,249.44","2,248.70","2,251.15","2,258.06","2,254.88","2,268.61","2,258.15","2,247.69","1,753,000",30.12%,21.66%,41.17%,37.80%,0.63%,-0.65%
2018-07-06,12:15,"2,248.59","2,249.26","2,247.35","2,248.07","2,248.95","2,251.37","2,258.23","2,254.92","2,268.60","2,258.33","2,248.07","1,280,000",7.68%,13.20%,37.68%,36.46%,0.18%,-0.97%
2018-07-06,12:12,"2,249.41","2,249.59","2,248.00","2,248.56","2,249.65","2,251.64","2,258.46","2,254.95","2,268.56","2,258.55","2,248.54","2,055,000",15.37%,18.71%,39.06%,35.97%,-0.05%,-1.26%
2018-07-06,12:09,"2,248.87","2,249.75","2,248.37","2,249.11","2,250.11","2,251.92","2,258.68","2,255.00","2,268.58","2,258.79","2,249.00","1,553,000",30.74%,22.06%,35.68%,34.73%,-0.47%,-1.56%
2018-07-06,12:06,"2,251.31","2,251.93","2,248.32","2,248.32","2,250.60","2,252.12","2,258.90","2,255.02","2,268.54","2,259.00","2,249.46","1,667,000",7.64%,13.38%,29.85%,34.35%,-0.67%,-1.84%
2018-07-06,12:03,"2,251.61","2,252.23","2,250.70","2,250.70","2,251.32","2,252.37","2,259.16","2,255.06","2,268.63","2,259.26","2,249.88","1,218,000",15.29%,19.11%,31.63%,36.15%,-0.31%,-2.13%
2018-07-06,12:00,"2,250.59","2,252.01","2,250.43","2,251.54","2,251.73","2,252.60","2,259.38","2,255.08","2,268.64","2,259.44","2,250.23","1,398,000",23.76%,22.94%,39.96%,37.95%,-0.04%,-2.58%
2018-07-06,11:57,"2,252.08","2,252.08","2,250.05","2,250.88","2,251.88","2,253.02","2,259.48","2,255.10","2,268.56","2,259.53","2,250.50","1,507,000",10.59%,22.12%,37.24%,37.15%,-0.53%,-3.22%
2018-07-06,11:54,"2,252.40","2,252.96","2,251.19","2,251.55","2,252.31","2,253.44","2,259.55","2,255.13","2,268.47","2,259.60","2,250.74","1,137,000",21.19%,33.64%,37.56%,37.11%,-0.88%,-3.89%
2018-07-06,11:51,"2,252.54","2,253.47","2,251.94","2,251.94","2,252.26","2,253.94","2,259.61","2,255.16","2,268.40","2,259.66","2,250.91","1,141,000",42.37%,46.10%,44.95%,36.93%,-1.35%,-4.64%
2018-07-06,11:48,"2,252.34","2,253.67","2,252.33","2,252.72","2,252.18","2,254.45","2,259.67","2,255.20","2,268.34","2,259.70","2,251.06","1,225,000",63.63%,49.83%,47.54%,33.72%,-2.67%,-5.46%
2018-07-06,11:45,"2,252.77","2,253.45","2,251.86","2,252.31","2,251.81","2,254.97","2,259.72","2,255.23","2,268.29","2,259.76","2,251.22","1,294,000",42.08%,36.04%,37.87%,28.20%,-4.59%,-6.16%
2018-07-06,11:42,"2,251.43","2,253.29","2,251.43","2,253.01","2,251.53","2,255.43","2,259.79","2,255.27","2,268.22","2,259.84","2,251.45","1,534,000",42.33%,30.00%,28.52%,24.33%,-5.98%,-6.55%
2018-07-06,11:39,"2,251.58","2,252.32","2,250.41","2,251.32","2,251.44","2,255.88","2,259.88","2,255.32","2,268.15","2,259.93","2,251.70","1,720,000",15.33%,17.67%,23.87%,22.65%,-6.72%,-6.70%
2018-07-06,11:36,"2,251.03","2,252.33","2,250.47","2,251.55","2,251.77","2,256.35","2,259.99","2,255.39","2,268.03","2,260.02","2,252.02","2,544,000",18.23%,20.01%,20.87%,22.17%,-7.09%,-6.69%
2018-07-06,11:33,"2,250.83","2,250.98","2,248.47","2,250.85","2,252.40","2,256.76","2,260.06","2,255.45","2,267.91","2,260.10","2,252.28","3,401,000",9.36%,21.80%,17.26%,22.68%,-7.16%,-6.59%
2018-07-06,11:30,"2,253.17","2,253.17","2,249.66","2,250.94","2,252.99","2,257.21","2,260.17","2,255.52","2,267.70","2,260.21","2,252.72","3,230,000",18.72%,34.24%,16.16%,24.85%,-6.78%,-6.44%
2018-07-06,11:27,"2,253.41","2,253.66","2,252.52","2,252.52","2,253.51","2,257.73","2,260.30","2,255.60","2,267.53","2,260.33","2,253.12","2,756,000",37.43%,49.76%,24.96%,28.33%,-6.08%,-6.36%
2018-07-06,11:24,"2,255.01","2,255.44","2,252.99","2,252.99","2,253.84","2,258.21","2,260.37","2,255.67","2,267.43","2,260.40","2,253.36","2,213,000",68.25%,62.09%,25.31%,29.68%,-5.99%,-6.43%
2018-07-06,11:21,"2,254.23","2,256.27","2,253.58","2,254.72","2,253.86","2,258.73","2,260.42","2,255.73","2,267.40","2,260.41","2,253.43","2,834,000",78.09%,55.94%,32.17%,31.43%,-5.82%,-6.54%
2018-07-06,11:18,"2,253.91","2,255.34","2,252.74","2,253.76","2,253.56","2,259.14","2,260.41","2,255.79","2,267.45","2,260.39","2,253.33","2,487,000",56.18%,33.79%,33.06%,31.14%,-6.23%,-6.72%
2018-07-06,11:15,"2,253.87","2,254.31","2,252.73","2,253.58","2,253.86","2,259.58","2,260.37","2,255.85","2,267.59","2,260.34","2,253.08","1,761,000",12.36%,11.40%,31.94%,30.36%,-6.74%,-6.85%
2018-07-06,11:12,"2,253.28","2,254.45","2,252.98","2,254.16","2,255.14","2,260.19","2,260.28","2,255.92","2,267.89","2,260.24","2,252.60","2,508,000",13.57%,10.44%,30.40%,29.73%,-7.19%,-6.88%
2018-07-06,11:09,"2,254.49","2,255.08","2,252.39","2,253.07","2,256.16","2,260.74","2,260.18","2,255.98","2,268.13","2,260.15","2,252.17","3,130,000",2.98%,7.30%,24.96%,29.47%,-7.50%,-6.80%
2018-07-06,11:06,"2,255.25","2,255.25","2,253.24","2,253.24","2,257.89","2,261.40","2,260.11","2,256.04","2,268.40","2,260.06","2,251.71","3,574,000",5.97%,11.62%,23.24%,31.27%,-7.23%,-6.62%
2018-07-06,11:03,"2,259.31","2,259.86","2,255.27","2,255.27","2,259.63","2,262.03","2,260.00","2,256.11","2,268.70","2,259.94","2,251.18","3,677,000",11.94%,17.27%,28.82%,34.48%,-6.60%,-6.47%
2018-07-06,11:00,"2,259.25","2,260.32","2,258.87","2,259.97","2,261.22","2,262.53","2,259.87","2,256.13","2,269.00","2,259.78","2,250.56","2,460,000",23.87%,22.61%,40.53%,36.75%,-6.28%,-6.44%
2018-07-06,10:57,"2,261.33","2,261.33","2,259.23","2,259.27","2,261.55","2,262.77","2,259.65","2,256.12","2,269.26","2,259.56","2,249.87","2,796,000",9.73%,21.35%,29.83%,35.23%,-6.96%,-6.48%
2018-07-06,10:54,"2,262.24","2,263.09","2,261.52","2,261.68","2,262.06","2,263.12","2,259.45","2,256.13","2,269.47","2,259.35","2,249.22","2,009,000",19.47%,32.97%,37.99%,37.40%,-6.65%,-6.36%
2018-07-06,10:51,"2,263.34","2,263.69","2,261.97","2,261.97","2,261.89","2,263.29","2,259.21","2,256.11","2,269.58","2,259.10","2,248.61","1,667,000",38.94%,46.47%,35.63%,37.16%,-6.98%,-6.29%
2018-07-06,10:48,"2,261.23","2,263.95","2,261.23","2,263.21","2,261.43","2,263.54","2,258.96","2,256.08","2,269.65","2,258.84","2,248.02","1,863,000",69.01%,54.00%,41.04%,37.77%,-7.06%,-6.11%
2018-07-06,10:45,"2,262.10","2,262.38","2,260.95","2,261.61","2,260.76","2,263.63","2,258.69","2,256.04","2,269.73","2,258.56","2,247.38","2,209,000",46.00%,38.99%,36.46%,36.46%,-7.61%,-5.88%
2018-07-06,10:42,"2,260.86","2,261.85","2,259.59","2,261.83","2,260.71","2,263.84","2,258.41","2,256.01","2,269.84","2,258.28","2,246.72","2,166,000",42.99%,31.97%,39.04%,36.46%,-7.74%,-5.44%
2018-07-06,10:39,"2,259.87","2,260.84","2,259.21","2,260.84","2,260.75","2,264.10","2,258.15","2,256.00","2,269.88","2,258.05","2,246.22","2,166,000",17.47%,20.95%,31.08%,35.43%,-8.06%,-4.87%
2018-07-06,10:36,"2,260.40","2,260.40","2,257.51","2,259.65","2,261.30","2,264.18","2,257.94","2,255.99","2,269.90","2,257.83","2,245.76","2,761,000",10.24%,24.44%,29.93%,37.17%,-7.53%,-4.07%
2018-07-06,10:33,"2,262.01","2,263.30","2,258.96","2,259.88","2,261.94","2,264.30","2,257.72","2,256.00","2,269.95","2,257.63","2,245.30","3,562,000",20.48%,38.63%,26.95%,40.07%,-6.63%,-3.20%
